,h3_index,description,location_id,osm_structured_json_dict,latitude,longitude
83,89194ad0227ffff,"the location showcases a residential area with a mix of terraced houses and single-story buildings. There are roads that crisscross the area, and the landscape is dotted with trees and greenery. The density of the buildings seems moderate, with no apparent large commercial or industrial structures. There are no visible bodies of water within the hexagon. The overall landscape appears to be a blend of urban and natural elements.",89194ad0227ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 11}, 'building_density': None, 'building_density_km_2': 104.4312, 'landuse': array(['grass', 'residential'], dtype=object), 'leisure': array(['park'], dtype=object), 'natural': array(['wood'], dtype=object), 'roads': {'cycleway': 0, 'footway': 29, 'primary': 12, 'residential': 21, 'secondary': 0, 'service': 17, 'tertiary': 0, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.44663821068613,-0.07323271675595039
84,89194ad022bffff,"the location showcases a residential area with closely packed houses, roads, and green spaces. There are several roads intersecting, forming a grid-like pattern. The houses appear to be of varying heights and designs, with most having pitched roofs. The area is densely populated with trees and greenery, indicating a well-maintained park or garden in the center. There are also some structures that appear to be commercial or public, possibly shops or community centers. Overall, the region seems to be a mix of residential and possibly some communal or commercial spaces.",89194ad022bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 1434}, 'building_density': None, 'building_density_km_2': 13614.0318, 'landuse': array(['residential'], dtype=object), 'leisure': array(['garden', 'park', 'swimming_pool'], dtype=object), 'natural': array(['wood'], dtype=object), 'roads': {'cycleway': 0, 'footway': 33, 'primary': 0, 'residential': 64, 'secondary': 0, 'service': 0, 'tertiary': 0, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.44894069909338,-0.08079507514364422
85,89194ad0233ffff,"the location showcases a densely populated urban area with a mix of residential buildings, roads, and green spaces. The buildings appear to be closely packed, with a variety of architectural styles. There are several roads intersecting, some of which are lined with trees or greenery. The area seems to have a mix of both paved and unpaved roads. There are no visible bodies of water within the hexagon. The overall landscape suggests a well-planned urban development with a balance between infrastructure and green spaces.",89194ad0233ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 76}, 'building_density': None, 'building_density_km_2': 721.5247, 'landuse': array(['residential'], dtype=object), 'leisure': array([], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 0, 'primary': 4, 'residential': 40, 'secondary': 0, 'service': 1, 'tertiary': 0, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.45188134114032,-0.07452703521497583
86,89194ad0237ffff,"the location showcases a residential area with closely packed houses, roads, and patches of greenery. There's a noticeable school or institution with a blue playground area. The infrastructure includes roads with vehicles, and the density of buildings appears to be moderate. There are no significant bodies of water visible within the hexagon. The overall landscape is a mix of urban and green spaces.",89194ad0237ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 203}, 'building_density': None, 'building_density_km_2': 1927.2304, 'landuse': array(['grass', 'residential', 'retail'], dtype=object), 'leisure': array([], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 14, 'primary': 0, 'residential': 32, 'secondary': 10, 'service': 15, 'tertiary': 0, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.44936607319551,-0.07157484207572642
87,89194ad023bffff,"the location showcases a residential area with closely packed houses. There are roads that crisscross the area, and a notable green space, possibly a park, is visible to the left. The density of the buildings suggests a suburban setting. There are no visible bodies of water, and the vegetation appears to be limited to small patches of trees and gardens.",89194ad023bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 2510}, 'building_density': None, 'building_density_km_2': 23829.3024, 'landuse': array(['recreation_ground', 'residential'], dtype=object), 'leisure': array(['pitch'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 2, 'footway': 8, 'primary': 2, 'residential': 54, 'secondary': 0, 'service': 4, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['soccer', 'tennis'], dtype=object)}}",51.45166868510856,-0.07913738631453078
88,89194ad0243ffff,"the location showcases a residential area with a mix of single-family homes and possibly some townhouses. There are roads that crisscross the area, with some roads appearing to be wider and more prominent, possibly main roads. The landscape is predominantly green, indicating a good amount of vegetation, possibly gardens or small parks. There are also patches of trees scattered throughout. The density of buildings seems moderate, with no apparent skyscrapers or densely packed urban centers.",89194ad0243ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 99}, 'building_density': None, 'building_density_km_2': 939.8809, 'landuse': array(['grass', 'residential'], dtype=object), 'leisure': array([], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 85, 'primary': 18, 'residential': 28, 'secondary': 0, 'service': 6, 'tertiary': 30, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.45900086315874,-0.09260832809698642
89,89194ad0247ffff,"the location showcases a mix of urban and green spaces. There are residential areas with houses, roads, and a few commercial buildings. A notable feature is a large green field, possibly a park or sports ground, adjacent to a school or institution with a distinctive dome structure. There's also a body of water, possibly a pond or small lake, surrounded by trees. The density of buildings seems moderate, with a mix of single-family homes and possibly some apartments or townhouses.",89194ad0247ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 78}, 'building_density': None, 'building_density_km_2': 740.5122, 'landuse': array(['recreation_ground', 'residential'], dtype=object), 'leisure': array(['park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 3, 'footway': 60, 'primary': 0, 'residential': 12, 'secondary': 0, 'service': 35, 'tertiary': 54, 'unclassified': 0}, 'sport': array(['field_hockey', 'netball', 'tennis'], dtype=object)}}",51.45648592148016,-0.08965451266329806
90,89194ad024bffff,"the location showcases a residential area with a mix of single-family homes and possibly some townhouses. There are roads that crisscross the area, and the landscape is predominantly green, indicating a good amount of vegetation. There are also some patches of buildings, possibly commercial or mixed-use structures. The density of the buildings seems moderate, with no apparent large commercial areas or dense urban centers. The overall landscape appears to be a suburban setting.",89194ad024bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 447}, 'building_density': None, 'building_density_km_2': 4243.7045, 'landuse': array(['residential', 'retail'], dtype=object), 'leisure': array([], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 124, 'primary': 7, 'residential': 80, 'secondary': 0, 'service': 32, 'tertiary': 0, 'unclassified': 3}, 'sport': array([], dtype=object)}}",51.45878763611717,-0.09721990369540595
91,89194ad024fffff,"the location showcases a residential area with closely packed houses. There are roads that crisscross the area, and a significant body of water is visible towards the bottom right. The landscape is predominantly green, indicating a mix of residential areas and green spaces. There are no visible commercial buildings or significant infrastructure changes within the hexagon.",89194ad024fffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 76}, 'building_density': None, 'building_density_km_2': 721.5247, 'landuse': array(['residential', 'retail'], dtype=object), 'leisure': array(['garden', 'park', 'pitch'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 47, 'primary': 15, 'residential': 96, 'secondary': 0, 'service': 4, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['tennis'], dtype=object)}}",51.45627275835205,-0.09426577927127237
92,89194ad0253ffff,"the location showcases a residential area with a mix of single-family homes and possibly some multi-story buildings. There are roads that crisscross the area, with a notable circular road or park in the center. The landscape is predominantly green, indicating the presence of trees and possibly small gardens or parks. There are no visible bodies of water within the hexagon. The density of buildings seems moderate, with no overcrowded areas. The overall landscape appears to be well-maintained and organized.",89194ad0253ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 234}, 'building_density': None, 'building_density_km_2': 2221.5366, 'landuse': array(['grass', 'residential'], dtype=object), 'leisure': array(['playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 5, 'footway': 94, 'primary': 26, 'residential': 105, 'secondary': 0, 'service': 68, 'tertiary': 7, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.46172883977006,-0.09095074247327203
93,89194ad0257ffff,"there is a mix of urban and green spaces. We can observe residential areas with houses, roads, and small patches of greenery. There's a school or institution with a playground, and adjacent to it, there's a large green field. There are also some patches of water bodies, possibly ponds or small lakes. The density of buildings seems moderate, with a mix of single-family homes and possibly some apartments or townhouses. The infrastructure includes roads that crisscross the area, and there doesn't appear to be any significant commercial or industrial development within the hexagon.",89194ad0257ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 204}, 'building_density': None, 'building_density_km_2': 1936.7242, 'landuse': array(['grass', 'recreation_ground', 'residential'], dtype=object), 'leisure': array(['garden', 'pitch'], dtype=object), 'natural': array(['scru', 'wood'], dtype=object), 'roads': {'cycleway': 21, 'footway': 30, 'primary': 0, 'residential': 67, 'secondary': 0, 'service': 7, 'tertiary': 6, 'unclassified': 0}, 'sport': array(['soccer'], dtype=object)}}",51.45921390045361,-0.087996901200274
94,89194ad0263ffff,"there is a mix of greenery and built structures. There are several residential houses with red-tiled roofs, a few commercial buildings, and a large open green space that appears to be a sports field or park. To the left, there's a road with vehicles, and to the right, there's another road intersecting it. There's also a noticeable track or pathway that curves around the green space. The landscape seems to be a blend of urban and recreational areas.",89194ad0263ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 77}, 'building_density': None, 'building_density_km_2': 731.0184, 'landuse': array(['residential', 'retail'], dtype=object), 'leisure': array(['bleachers', 'pitch', 'sports_centre', 'swimming_pool', 'track'],
      dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 1, 'primary': 8, 'residential': 10, 'secondary': 0, 'service': 30, 'tertiary': 17, 'unclassified': 1}, 'sport': array(['athletics', 'cycling', 'multi', 'netball', 'tennis'], dtype=object)}}",51.45124280404692,-0.0883585349025978
95,89194ad0267ffff,"the location showcases a residential area with terraced houses, roads, and patches of greenery. There are several roads intersecting, and the houses appear to be closely packed. There's a noticeable green space or park towards the bottom right of the location. The overall landscape seems to be a mix of urban and green areas.",89194ad0267ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 311}, 'building_density': None, 'building_density_km_2': 2952.555, 'landuse': array(['grass', 'residential', 'retail'], dtype=object), 'leisure': array(['garden', 'park'], dtype=object), 'natural': array(['wood'], dtype=object), 'roads': {'cycleway': 15, 'footway': 98, 'primary': 0, 'residential': 17, 'secondary': 0, 'service': 3, 'tertiary': 114, 'unclassified': 18}, 'sport': array([], dtype=object)}}",51.44872772756777,-0.08540541487566138
96,89194ad026fffff,"the location showcases a residential area with closely packed houses, roads, and green spaces. There's a noticeable cricket field with a boundary, and adjacent to it, there's a large open green space which might be a park or a recreational area. The roads appear to be well-maintained, and there's a mix of trees and open spaces, indicating a balance between built infrastructure and natural greenery.",89194ad026fffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 13}, 'building_density': None, 'building_density_km_2': 123.4187, 'landuse': array(['grass', 'residential'], dtype=object), 'leisure': array(['pitch', 'sports_centre'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 94, 'primary': 0, 'residential': 10, 'secondary': 0, 'service': 10, 'tertiary': 59, 'unclassified': 10}, 'sport': array(['cycling', 'hockey', 'multi', 'soccer', 'tennis'], dtype=object)}}",51.44851456636712,-0.09001590333631855
97,89194ad0273ffff,"the location showcases a residential area with a mix of single-family homes and possibly some apartments. There are roads that crisscross the area, and a notable feature is a green space that appears to be a park or recreational area. The area is densely populated with buildings, and the vegetation seems to be a mix of trees and shrubs. There are no visible bodies of water within the hexagon. The infrastructure includes roads with vehicles, and the overall landscape suggests a suburban setting.",89194ad0273ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 86}, 'building_density': None, 'building_density_km_2': 816.4622, 'landuse': array(['grass', 'railway', 'recreation_ground', 'residential', 'retail'],
      dtype=object), 'leisure': array(['pitch', 'sports_centre'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 6, 'primary': 25, 'residential': 24, 'secondary': 0, 'service': 7, 'tertiary': 30, 'unclassified': 0}, 'sport': array(['netball', 'tennis'], dtype=object)}}",51.45397091355615,-0.08670103205403715
98,89194ad0277ffff,"the location showcases a residential area with closely packed houses, predominantly with red-tiled roofs. There are roads that crisscross the area, and a noticeable green space, possibly a park, towards the top right. The area seems to be well-maintained with trees and gardens. There are also some buildings that appear to be commercial or possibly under construction. The density of the buildings suggests a suburban setting.",89194ad0277ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 1429}, 'building_density': None, 'building_density_km_2': 13566.563, 'landuse': array(['construction', 'grass', 'recreation_ground', 'residential',
       'retail'], dtype=object), 'leisure': array(['pitch'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 40, 'footway': 82, 'primary': 0, 'residential': 65, 'secondary': 0, 'service': 13, 'tertiary': 22, 'unclassified': 0}, 'sport': array(['soccer'], dtype=object)}}",51.45145583941708,-0.08374788622788829
99,89194ad0283ffff,"the location showcases a residential area with closely packed houses. There are roads that crisscross the area, and a few larger roads that seem to connect different parts of the neighborhood. The area is surrounded by green spaces, possibly parks or gardens. There are no visible bodies of water, and the density of buildings seems consistent throughout. The infrastructure appears to be well-developed, with clear road markings and a structured layout.",89194ad0283ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 55}, 'building_density': None, 'building_density_km_2': 522.156, 'landuse': array(['industrial', 'residential', 'retail'], dtype=object), 'leisure': array(['park', 'playground', 'sports_centre'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 14, 'primary': 16, 'residential': 47, 'secondary': 0, 'service': 6, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['multi'], dtype=object)}}",51.46257934729127,-0.0725052866513544
100,89194ad3023ffff,"we can observe a river flowing through the city. On the left side of the river, there's a bridge connecting two parts of the city. There are several buildings, both residential and commercial, lining the riverbanks. There are also some boats docked near the bridge. The density of buildings seems moderate, with a mix of taller structures and smaller buildings. The river appears to be a significant waterway in this area, and the presence of the bridge indicates its importance for transportation.",89194ad3023ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 244}, 'building_density': None, 'building_density_km_2': 2316.474, 'landuse': array(['commercial', 'military', 'retail'], dtype=object), 'leisure': array(['marina', 'outdoor_seating'], dtype=object), 'natural': array(['water', 'wetland'], dtype=object), 'roads': {'cycleway': 0, 'footway': 88, 'primary': 0, 'residential': 2, 'secondary': 0, 'service': 15, 'tertiary': 0, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.504936657764276,-0.07363982856991498
101,89194ad3027ffff,"we can observe a mix of urban and natural landscapes. There are several buildings, both residential and commercial, with varying architectural styles. A significant portion of the area is occupied by water bodies, possibly a river or canal. There are boats moored along the water's edge. The landscape also includes patches of greenery, possibly parks or gardens. Roads can be seen crisscrossing the area, connecting different parts of the city. Overall, the region appears to be a blend of urban development and natural spaces.",89194ad3027ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 89}, 'building_density': None, 'building_density_km_2': 844.9434, 'landuse': array(['commercial', 'flowerbed', 'industrial', 'residential', 'retail'],
      dtype=object), 'leisure': array(['outdoor_seating'], dtype=object), 'natural': array(['wetland'], dtype=object), 'roads': {'cycleway': 0, 'footway': 65, 'primary': 0, 'residential': 30, 'secondary': 0, 'service': 24, 'tertiary': 0, 'unclassified': 21}, 'sport': array([], dtype=object)}}",51.50242188506909,-0.07068495611447499
102,89194ad302bffff,"we can observe a mix of urban and natural landscapes. There's a river flowing through the area, bordered by roads and buildings. On the left side, there's a dense cluster of buildings, possibly commercial or residential structures. In the center, there's a circular structure with a unique design, possibly a public building or an attraction. To the right, there's a bridge connecting two parts of the city. The vegetation is sparse, with patches of green spaces scattered around the buildings. Overall, the area seems to be a blend of urban development and natural elements.",89194ad302bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 143}, 'building_density': None, 'building_density_km_2': 1357.6057, 'landuse': array(['commercial', 'flowerbed', 'residential', 'retail'], dtype=object), 'leisure': array(['garden', 'park'], dtype=object), 'natural': array(['wetland'], dtype=object), 'roads': {'cycleway': 0, 'footway': 116, 'primary': 0, 'residential': 4, 'secondary': 0, 'service': 5, 'tertiary': 0, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.50472519066322,-0.07825442846636241
103,89194ad302fffff,"the location showcases an urban landscape with a mix of residential and commercial buildings. There are roads with vehicles, green patches which likely represent parks or gardens, and bodies of water. The density of buildings seems moderate, with a mix of single-story and multi-story structures. There are no obvious signs of unusual patterns or significant changes in land use. The overall landscape appears to be a typical urban setting with a balance of infrastructure and green spaces.",89194ad302fffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 438}, 'building_density': None, 'building_density_km_2': 4158.2607, 'landuse': array(['commercial', 'grass', 'residential', 'retail'], dtype=object), 'leisure': array(['playground'], dtype=object), 'natural': array(['water'], dtype=object), 'roads': {'cycleway': 45, 'footway': 260, 'primary': 28, 'residential': 81, 'secondary': 0, 'service': 65, 'tertiary': 0, 'unclassified': 2}, 'sport': array(['billiards'], dtype=object)}}",51.50221048193219,-0.07529924645108796
104,89194ad3063ffff,"we can observe a river flowing through the city. On the left side of the river, there's a long bridge connecting two parts of the city. Adjacent to the river, there are several buildings, some of which appear to be commercial or office structures. There's also a boat docked near the riverbank. The density of buildings seems moderate, with a mix of taller structures and smaller ones. The landscape appears to be urban with roads and infrastructure, but there's no visible agricultural land or natural parks within the hexagon.",89194ad3063ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 43}, 'building_density': None, 'building_density_km_2': 408.2311, 'landuse': array(['commercial', 'retail'], dtype=object), 'leisure': array([], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 6, 'footway': 183, 'primary': 32, 'residential': 18, 'secondary': 0, 'service': 39, 'tertiary': 0, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.507028111946234,-0.08582500437845005
105,89194ad3067ffff,"there is a dense urban area with a mix of buildings of varying heights. There are roads that crisscross the area, and a notable body of water is visible to the right. The infrastructure includes rail tracks that run parallel to the roads. There is a significant amount of greenery, including trees and patches of grass, interspersed among the buildings. The density of the buildings suggests a commercial or business district.",89194ad3067ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 120}, 'building_density': None, 'building_density_km_2': 1139.2495, 'landuse': array(['commercial', 'construction', 'retail'], dtype=object), 'leisure': array(['garden'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 5, 'footway': 237, 'primary': 82, 'residential': 25, 'secondary': 0, 'service': 85, 'tertiary': 0, 'unclassified': 10}, 'sport': array([], dtype=object)}}",51.504513533696105,-0.08286917746298
106,89194ad306bffff,"we can observe a mix of urban and natural landscapes. There are several roads, both paved and unpaved, intersecting and running alongside the river. The river itself appears to be wide and has a brownish hue, possibly indicating a muddy or silted bottom. There are several buildings, both residential and commercial, with varying architectural styles. Some buildings appear to be multi-storied while others are shorter. There's also a noticeable absence of tall skyscrapers, suggesting a more suburban or less densely populated area. The vegetation is sparse, with a few trees scattered around. Overall, the region seems to be a blend of urban development and natural landscapes.",89194ad306bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 464}, 'building_density': None, 'building_density_km_2': 4405.0981, 'landuse': array(['commercial', 'construction', 'religious', 'residential', 'retail'],
      dtype=object), 'leisure': array(['garden', 'outdoor_seating', 'slipway'], dtype=object), 'natural': array(['wetland'], dtype=object), 'roads': {'cycleway': 0, 'footway': 240, 'primary': 55, 'residential': 36, 'secondary': 0, 'service': 58, 'tertiary': 0, 'unclassified': 87}, 'sport': array([], dtype=object)}}",51.506816201061476,-0.09044021195861172
107,89194ad306fffff,"we can observe a dense urban area with a mix of residential and commercial buildings. There are several roads crisscrossing the area, with some appearing to be major thoroughfares. There's a noticeable railway track system, suggesting the presence of a train station or a major transportation hub. The area has patches of greenery, indicating parks or small gardens. The density of buildings suggests a bustling urban environment.",89194ad306fffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 149}, 'building_density': None, 'building_density_km_2': 1414.5682, 'landuse': array(['commercial', 'residential', 'retail'], dtype=object), 'leisure': array(['garden', 'outdoor_seating'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 178, 'primary': 24, 'residential': 11, 'secondary': 0, 'service': 102, 'tertiary': 0, 'unclassified': 75}, 'sport': array([], dtype=object)}}",51.5043016868439,-0.08748407550713273
108,89194ad3077ffff,"we can observe a river with several boats and a large ship docked. There are buildings on both sides of the river, with some appearing to be residential and others possibly commercial. There's a bridge connecting two parts of the city. On the right side, there's a green park or garden. The density of buildings seems moderate, and there doesn't appear to be any unusual patterns or significant changes in land use.",89194ad3077ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 13}, 'building_density': None, 'building_density_km_2': 123.4187, 'landuse': array(['commercial', 'retail'], dtype=object), 'leisure': array(['garden', 'outdoor_seating'], dtype=object), 'natural': array(['tree_row', 'water', 'wetland'], dtype=object), 'roads': {'cycleway': 0, 'footway': 42, 'primary': 0, 'residential': 5, 'secondary': 0, 'service': 4, 'tertiary': 0, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.50723983292321,-0.0812099458259228
109,89194ad3103ffff,"there is a mix of urban and green spaces. We can observe residential buildings, roads, and a park. The park appears to have a pond, walking paths, and some recreational areas. There are also trees scattered throughout, indicating a blend of urban and natural landscapes.",89194ad3103ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 297}, 'building_density': None, 'building_density_km_2': 2819.6426, 'landuse': array(['flowerbed', 'recreation_ground', 'residential'], dtype=object), 'leisure': array(['garden', 'park', 'pitch', 'playground'], dtype=object), 'natural': array(['wood'], dtype=object), 'roads': {'cycleway': 49, 'footway': 163, 'primary': 0, 'residential': 22, 'secondary': 0, 'service': 26, 'tertiary': 19, 'unclassified': 0}, 'sport': array(['bowls', 'soccer', 'tennis'], dtype=object)}}",51.49508819022527,-0.05720913778341662
110,89194ad3107ffff,"there is a large green park with a circular pathway in the center. Adjacent to the park, there are residential buildings with a mix of single-story and multi-story structures. There's a road running through the park, and a few cars can be seen parked along it. To the right of the park, there's a sports track, possibly for running or cycling. The area seems to be a blend of recreational and residential zones.",89194ad3107ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 267}, 'building_density': None, 'building_density_km_2': 2534.8302, 'landuse': array(['grass', 'residential'], dtype=object), 'leisure': array(['garden', 'park', 'pitch', 'playground'], dtype=object), 'natural': array(['beach', 'grass'], dtype=object), 'roads': {'cycleway': 67, 'footway': 103, 'primary': 0, 'residential': 16, 'secondary': 0, 'service': 16, 'tertiary': 0, 'unclassified': 13}, 'sport': array(['cricket', 'rugby_union'], dtype=object)}}",51.49257308819238,-0.054255915743277094
111,89194ad310bffff,"we can observe a mix of urban and green spaces. There are residential buildings, roads, and patches of greenery, possibly parks or gardens. There's also a large open space that might be a sports ground or a park. The infrastructure includes roads with vehicles, and there are some industrial or commercial buildings with large rooftops. The density of buildings seems moderate, with a mix of single-story and multi-story structures.",89194ad310bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 286}, 'building_density': None, 'building_density_km_2': 2715.2114, 'landuse': array(['commercial', 'construction', 'grass', 'residential'], dtype=object), 'leisure': array(['pitch', 'playground', 'sports_centre'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 51, 'primary': 0, 'residential': 40, 'secondary': 0, 'service': 52, 'tertiary': 8, 'unclassified': 0}, 'sport': array(['climbing', 'soccer'], dtype=object)}}",51.49487716859923,-0.06182235030447303
112,89194ad310fffff,"the location showcases a mix of urban and suburban areas. There are several roads intersecting, with a notable railway track running diagonally. Several buildings, both residential and commercial, are scattered throughout. There's a body of water on the right side, and the landscape is dotted with trees and green spaces. The density of buildings seems moderate, with no apparent large-scale industrial areas or significant open spaces.",89194ad310fffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 300}, 'building_density': None, 'building_density_km_2': 2848.1238, 'landuse': array(['commercial', 'grass', 'industrial', 'residential', 'retail'],
      dtype=object), 'leisure': array(['garden', 'park', 'pitch', 'playground', 'sports_centre'],
      dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 161, 'primary': 25, 'residential': 21, 'secondary': 0, 'service': 142, 'tertiary': 15, 'unclassified': 18}, 'sport': array(['climbing', 'soccer'], dtype=object)}}",51.492362130415884,-0.058868818748750086
113,89194ad3113ffff,"there is a lush green park with a circular pathway in the center. Adjacent to the park, there are residential areas with various buildings, roads, and vehicles. There's a notable road intersection with multiple lanes. The park seems to be a central feature, surrounded by urban development.",89194ad3113ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 81}, 'building_density': None, 'building_density_km_2': 768.9934, 'landuse': array(['cemetery', 'commercial', 'construction', 'grass', 'residential',
       'retail'], dtype=object), 'leisure': array(['bandstand', 'garden', 'park'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 153, 'footway': 203, 'primary': 159, 'residential': 37, 'secondary': 12, 'service': 84, 'tertiary': 0, 'unclassified': 8}, 'sport': array([], dtype=object)}}",51.497814121693295,-0.0555493221827163
114,89194ad3117ffff,"the location showcases a mix of urban and natural landscapes. There are residential areas with houses, roads, and a park. The park appears to have a pond and some recreational facilities. Adjacent to the park, there's a construction site with cranes and other machinery. The density of buildings seems moderate, with a mix of single-family homes and possibly some apartments or townhouses. There are also patches of greenery, indicating parks or gardens within the urban setting.",89194ad3117ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 114}, 'building_density': None, 'building_density_km_2': 1082.287, 'landuse': array(['commercial', 'construction', 'grass', 'residential'], dtype=object), 'leisure': array(['fitness_station', 'park', 'pitch', 'playground'], dtype=object), 'natural': array(['grass', 'wood'], dtype=object), 'roads': {'cycleway': 96, 'footway': 137, 'primary': 86, 'residential': 30, 'secondary': 0, 'service': 62, 'tertiary': 11, 'unclassified': 14}, 'sport': array(['cricket_nets', 'fitness', 'rugby_union'], dtype=object)}}",51.49529902211404,-0.052596074547129765
115,89194ad311bffff,"there is a mix of urban and green spaces. We can observe roads, buildings, and patches of greenery, possibly parks or gardens. There's a noticeable circular green area with a pathway in the center, which might be a park or a recreational area. Adjacent to this, there's a structure that looks like a monument or a statue. The density of buildings seems moderate, with a mix of residential and possibly commercial structures. There are also some patches of water bodies or ponds scattered around. Overall, the area seems to be a blend of urban development and natural green spaces.",89194ad311bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 92}, 'building_density': None, 'building_density_km_2': 873.4246, 'landuse': array(['grass', 'residential', 'retail'], dtype=object), 'leisure': array(['garden', 'park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 52, 'footway': 177, 'primary': 46, 'residential': 69, 'secondary': 0, 'service': 46, 'tertiary': 35, 'unclassified': 0}, 'sport': array(['basketball'], dtype=object)}}",51.4976032259547,-0.0601626949704505
116,89194ad3123ffff,"there is a mix of urban and industrial areas. We can see residential buildings with terraced roofs, roads, and a railway track system. There's also a large white structure that could be a warehouse or a sports stadium. The landscape is a mix of greenery, possibly parks or gardens, and patches of bare land. There are also some smaller structures that might be sheds or storage units. The density of buildings seems to be moderate, and there doesn't appear to be any large bodies of water within the hexagon.",89194ad3123ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 131}, 'building_density': None, 'building_density_km_2': 1243.6807, 'landuse': array(['brownfield', 'grass', 'industrial', 'railway', 'residential'],
      dtype=object), 'leisure': array(['pitch', 'stadium'], dtype=object), 'natural': array(['scru', 'tree_row', 'wood'], dtype=object), 'roads': {'cycleway': 47, 'footway': 70, 'primary': 0, 'residential': 9, 'secondary': 0, 'service': 66, 'tertiary': 12, 'unclassified': 33}, 'sport': array(['soccer'], dtype=object)}}",51.487331855191485,-0.052962760960672504
